DATE,USD/EURO,OIL,DOW JONES,J&J,AMOZON,APPLE,BERKSHIRE,GOOGLE,Volume,Close
8/17/15,0.9026,41.87,17545.17969,99.870003,535.219971,117.160004,142.320007,694.109985,2867690000,2102.439941
8/18/15,0.9073,42.62,17511.33984,99.370003,535.02002,116.5,141.360001,688.72998,2949990000,2096.919922
8/19/15,0.8993,40.8,17348.73047,99.309998,532.919983,115.010002,140.470001,694.039978,3512920000,2079.610107
8/20/15,0.8895,41.14,16990.68945,98.790001,515.780029,112.650002,138.389999,679.47998,3922470000,2035.72998
8/21/15,0.878,40.45,16459.75,95.559998,494.470001,105.760002,134.220001,644.030029,5018240000,1970.890015
8/24/15,0.8605,38.24,15871.34961,92.82,463.369995,103.120003,129.570007,618.109985,6612690000,1893.209961
8/25/15,0.8682,39.31,15666.44043,90.730003,466.369995,103.739998,127.739998,612.469971,5183560000,1867.609985
8/26/15,0.8838,38.6,16285.50977,95.110001,500.769989,109.690002,132.610001,659.73999,5338250000,1940.51001
8/27/15,0.8892,42.56,16654.76953,96.220001,518.369995,112.919998,136.229996,667.960022,5006390000,1987.660034
8/28/15,0.8945,45.22,16643.00977,95.169998,518.01001,113.290001,135.740005,659.690002,3949080000,1988.869995
8/31/15,0.8917,49.2,16528.0293,93.980003,512.890015,112.760002,134.039993,647.820007,3915100000,1972.180054
9/1/15,0.8838,45.41,16058.34961,92.089996,496.540009,107.720001,130.410004,629.559998,4371850000,1913.849976
9/2/15,0.8907,46.25,16351.37988,93.349998,510.549988,112.339996,132.220001,644.909973,3742620000,1948.859985
9/3/15,0.899,46.75,16374.75977,92.639999,504.720001,110.370003,132.149994,637.049988,3520700000,1951.130005
9/4/15,0.8971,46.05,16102.37988,91.309998,499,109.269997,129.639999,628.960022,3167090000,1921.219971
9/8/15,0.8929,45.94,16492.67969,93.940002,517.539978,112.309998,132.899994,643.880005,3548650000,1969.410034
9/9/15,0.8924,44.15,16253.57031,92.220001,516.890015,110.150002,130.589996,643.409973,3652120000,1942.040039
9/10/15,0.8865,45.92,16330.40039,92.720001,522.23999,112.57,130.660004,651.080017,3626320000,1952.290039
9/11/15,0.8819,44.63,16433.08984,92.93,529.440002,114.209999,131.369995,655.299988,3218590000,1961.050049
9/14/15,0.8833,44,16370.95996,93.32,521.380005,115.309998,130.899994,652.469971,3000200000,1953.030029
9/15/15,0.8875,44.59,16599.84961,94.400002,522.369995,116.279999,132.259995,665.070007,3239860000,1978.089966
9/16/15,0.8858,47.15,16739.94922,94.610001,527.390015,116.410004,132.580002,665.52002,3630680000,1995.310059
9/17/15,0.8744,46.9,16674.74023,94.839996,538.869995,113.919998,131.470001,671.669983,4183790000,1990.199951
9/18/15,0.8845,44.68,16384.58008,93.389999,540.26001,113.449997,129.100006,660.919983,6021240000,1958.030029
9/21/15,0.8937,46.68,16510.18945,93.129997,548.390015,115.209999,130.979996,666.97998,3269350000,1966.969971
9/22/15,0.8992,45.83,16330.46973,93.239998,538.400024,113.400002,129.300003,653.200012,3808260000,1942.73999
9/23/15,0.894,44.48,16279.88965,92.989998,536.070007,114.32,129.160004,653.289978,3190530000,1938.76001
9/24/15,0.8905,44.91,16201.32031,92.480003,533.75,115,128.830002,654.909973,4091530000,1932.23999
9/25/15,0.8933,45.7,16314.66992,91,524.25,114.709999,129.639999,640.150024,3721870000,1931.339966
9/28/15,0.8892,44.43,16001.88965,91.370003,504.059998,112.440002,128.619995,624.25,4326660000,1881.77002
9/29/15,0.889,45.23,16049.12988,93.040001,496.070007,109.059998,128.809998,622.609985,4132390000,1884.089966
9/30/15,0.8947,45.09,16284.7002,93.349998,511.890015,110.300003,130.399994,638.369995,4525070000,1920.030029
10/1/15,0.8931,44.74,16272.00977,93.169998,520.719971,109.580002,129.880005,642,3983600000,1923.819946
10/2/15,0.8921,45.54,16472.36914,93.93,532.539978,110.379997,129.830002,656.98999,4378570000,1951.359985
10/5/15,0.8941,46.26,16776.42969,94.760002,543.679993,110.779999,132.380005,671.679993,4334490000,1987.050049
10/6/15,0.8872,48.53,16790.18945,93.419998,537.47998,111.309998,131.190002,671.640015,4202400000,1979.920044
10/7/15,0.8901,47.81,16912.28906,94.980003,541.940002,110.779999,132.679993,670,4666470000,1995.829956
10/8/15,0.8866,49.43,17050.75,95.080002,533.159973,109.5,133.75,667,3939140000,2013.430054
10/9/15,0.8804,49.63,17084.49023,95.370003,539.799988,112.120003,133.029999,671.23999,3706900000,2014.890015
10/12/15,0.8807,47.1,17131.85938,95.989998,550.190002,111.599998,133.399994,676.429993,2893250000,2017.459961
10/13/15,0.8786,46.66,17081.89063,95.449997,548.900024,111.790001,132.190002,683.169983,3401920000,2003.689941
10/14/15,0.8716,46.64,16924.75,94.529999,544.830017,110.209999,131.179993,680.409973,3644590000,1994.23999
10/15/15,0.8785,46.38,17141.75,97.150002,562.440002,111.860001,133.800003,693.02002,3746290000,2023.859985
10/16/15,0.8813,47.26,17215.9707,98.239998,570.76001,111.040001,133.809998,695.320007,3595430000,2033.109985
10/19/15,0.8831,45.89,17230.53906,97.940002,573.150024,111.730003,133.619995,699.950012,3287320000,2033.660034
10/20/15,0.8812,45.55,17217.10938,97.589996,560.880005,113.769997,134.160004,680,3331500000,2030.77002
10/21/15,0.8819,45.2,17168.60938,97.629997,555.77002,113.760002,133.220001,671.799988,3627790000,2018.939941
10/22/15,0.9003,45.38,17489.16016,99.529999,563.909973,115.5,137.289993,681.140015,4430850000,2052.51001
10/23/15,0.9077,44.6,17646.69922,100.309998,599.030029,119.080002,137.779999,719.330017,4108460000,2075.149902
10/26/15,0.9044,43.98,17623.05078,99.940002,608.609985,115.279999,137,731.119995,3385800000,2071.179932
10/27/15,0.9051,43.2,17581.42969,100.190002,611.01001,114.550003,135.630005,732.820007,4216880000,2065.889893
10/28/15,0.9157,45.94,17779.51953,100.480003,617.099976,119.269997,138.160004,736.919983,4698110000,2090.350098
10/29/15,0.9111,46.06,17755.80078,101.370003,626.549988,120.529999,137.889999,744.849976,4008940000,2089.409912
10/30/15,0.9086,46.59,17663.53906,101.029999,625.900024,119.5,136.020004,737.390015,4256200000,2079.360107
11/2/15,0.9077,46.14,17828.75977,102.169998,628.349976,121.18,138.399994,747.73999,3760020000,2104.050049
11/3/15,0.9118,47.9,17918.15039,101.959999,625.309998,122.57,137.940002,748.820007,4272060000,2109.790039
11/4/15,0.9203,46.32,17867.58008,101.940002,640.950012,122,137.429993,755.309998,4078870000,2102.310059
11/5/15,0.9187,45.2,17863.42969,102.330002,655.650024,120.919998,136.570007,760.669983,4051890000,2099.929932
11/6/15,0.931,44.29,17910.33008,101.919998,659.369995,121.059998,136.330002,761.599976,4369020000,2099.199951
11/9/15,0.9303,43.87,17730.48047,100.839996,655.48999,120.57,134,754.77002,3882350000,2078.580078
11/10/15,0.9325,44.21,17758.21094,101.449997,659.679993,116.769997,134.729996,758.26001,3821440000,2081.719971
11/11/15,0.9307,42.93,17702.2207,101.860001,673.25,116.110001,134.960007,765.25,3692410000,2075
11/12/15,0.9244,41.75,17448.07031,100.269997,665.599976,115.720001,132.779999,756.530029,4016370000,2045.969971
11/13/15,0.9277,40.74,17245.24023,99.879997,642.349976,112.339996,131.960007,740.070007,4278750000,2023.040039
11/16/15,0.9358,41.74,17483.00977,101.220001,647.809998,114.18,133.300003,750.419983,3741240000,2053.189941
11/17/15,0.9395,40.67,17489.5,101.5,643.299988,113.690002,133.089996,745.97998,4427350000,2050.439941
11/18/15,0.9382,40.75,17737.16016,102.669998,663.539978,117.290001,136.220001,760.01001,3926390000,2083.580078
11/19/15,0.9316,40.54,17732.75,102.489998,661.27002,118.779999,136.630005,759.940002,3628110000,2081.23999
11/20/15,0.9394,40.39,17823.81055,102.480003,668.450012,119.300003,136.630005,777,3929600000,2089.169922
11/23/15,0.9402,41.75,17792.67969,102.769997,678.98999,117.75,135.990005,776.700012,3587980000,2086.590088
11/24/15,0.9397,42.87,17812.18945,102.040001,671.150024,118.879997,135.539993,769.630005,3884930000,2089.139893
11/25/15,0.941,43.04,17813.39063,101.959999,675.340027,118.029999,135.130005,769.26001,2852940000,2088.870117
11/27/15,0.9441,41.71,17813.39063,102.370003,673.26001,117.809998,134.630005,771.969971,1466840000,2090.110107
11/30/15,0.9466,41.65,17719.91992,101.239998,664.799988,118.300003,134.089996,762.849976,4275030000,2080.409912
12/1/15,0.9406,41.85,17888.34961,102.360001,679.059998,117.339996,136.429993,783.789978,3712120000,2102.629883
12/2/15,0.9421,39.94,17729.67969,102.050003,676.01001,116.279999,135.270004,777.849976,3950640000,2079.51001
12/3/15,0.9143,41.08,17477.66992,100.790001,666.25,115.199997,132.660004,768.200012,4306490000,2049.620117
12/4/15,0.9186,39.97,17847.63086,102.949997,672.640015,119.029999,136.479996,779.210022,4214910000,2091.689941
12/7/15,0.9228,37.65,17730.50977,103.32,669.830017,118.279999,135.600006,772.98999,4043820000,2077.070068
12/8/15,0.918,37.51,17568,102.419998,677.330017,118.230003,133.360001,775.140015,4173570000,2063.590088
12/9/15,0.907,37.16,17492.30078,102.150002,664.789978,115.620003,131.710007,762.549988,4385250000,2047.619995
12/10/15,0.9141,36.76,17574.75,102.639999,662.320007,116.169998,131.710007,760.039978,3715150000,2052.22998
12/11/15,0.91,35.62,17265.21094,101.68,640.150024,113.18,130.309998,750.419983,4301060000,2012.369995
12/14/15,0.9098,36.31,17368.5,102.150002,657.909973,112.480003,132.020004,762.539978,4612440000,2021.939941
12/15/15,0.9152,37.35,17524.91016,104.129997,658.640015,110.489998,134.880005,760.090027,4353540000,2043.410034
12/16/15,0.9164,35.52,17749.08984,105.25,675.77002,111.339996,135.880005,776.590027,4635450000,2073.070068
12/17/15,0.9237,34.95,17495.83984,103.639999,670.650024,108.980003,133.970001,769.830017,4327390000,2041.890015
12/18/15,0.9202,34.73,17128.55078,101.949997,664.140015,106.029999,129.529999,756.849976,6683070000,2005.550049
12/21/15,0.9162,34.74,17251.61914,101.580002,664.51001,107.330002,131.190002,760.799988,3760280000,2021.150024
12/22/15,0.9128,36.14,17417.26953,102.709999,663.150024,107.230003,133.139999,767.130005,3520860000,2038.969971
12/23/15,0.9166,37.5,17602.60938,103.489998,663.700012,108.610001,134.149994,768.51001,3484090000,2064.290039
12/24/15,0.9116,38.1,17552.16992,103.720001,662.789978,108.029999,133.889999,765.840027,1411860000,2060.98999
12/28/15,0.9118,36.81,17528.26953,103.220001,675.200012,106.82,133.119995,782.23999,2492510000,2056.5
12/29/15,0.916,37.87,17720.98047,104.029999,693.969971,108.739998,134.139999,793.960022,2542000000,2078.360107
12/30/15,0.9147,36.6,17603.86914,103.779999,689.070007,107.32,133.259995,790.299988,2367430000,2063.360107
12/31/15,0.9207,37.04,17425.0293,102.720001,675.890015,105.260002,132.039993,778.01001,2655330000,2043.939941
1/4/16,0.9232,36.76,17148.93945,100.480003,636.98999,105.349998,130.75,759.440002,4304880000,2012.660034
1/5/16,0.9304,35.97,17158.66016,100.900002,633.789978,102.709999,131.25,761.530029,3706620000,2016.709961
1/6/16,0.9275,33.97,16906.50977,100.389999,632.650024,100.699997,131.330002,759.330017,4336660000,1990.26001
1/7/16,0.9144,33.27,16514.09961,99.220001,607.940002,96.449997,129.479996,741,5076590000,1943.089966
1/8/16,0.9148,33.16,16346.4502,98.160004,607.049988,96.959999,128.330002,730.909973,4664940000,1922.030029
1/11/16,0.9208,31.41,16398.57031,97.57,617.73999,98.529999,128.360001,733.070007,4607290000,1923.670044
1/12/16,0.921,30.44,16516.2207,98.239998,617.890015,99.959999,128.800003,745.340027,4887260000,1938.680054
1/13/16,0.9194,30.48,16151.41016,97.019997,581.809998,97.389999,126.25,719.570007,5087030000,1890.280029
1/14/16,0.9204,31.2,16379.04981,98.889999,593,99.519997,128.070007,731.390015,5241110000,1921.839966
1/15/16,0.9161,29.42,15988.08008,97,570.179993,97.129997,126.139999,710.48999,5468460000,1880.329956
1/19/16,0.9167,28.46,16016.01953,97.5,574.47998,96.660004,127.760002,719.080017,4928350000,1881.329956
1/20/16,0.9182,26.55,15766.74023,95.75,571.77002,96.790001,124.830002,718.559998,6416070000,1859.329956
1/21/16,0.9196,29.53,15882.67969,95.940002,575.02002,96.300003,125.620003,726.669983,5078810000,1868.98999
1/22/16,0.9262,32.19,16093.50977,96.75,596.380005,101.419998,127.040001,745.460022,4901760000,1906.900024
1/25/16,0.9218,30.34,15885.21973,96.400002,596.530029,99.440002,124.129997,733.619995,4401380000,1877.079956
1/26/16,0.9198,31.45,16167.23047,101.18,601.25,99.989998,125.889999,733.789978,4357940000,1903.630005
1/27/16,0.9181,32.3,15944.45996,102.160004,583.349976,93.419998,125.190002,717.580017,4754040000,1882.949951
1/28/16,0.9142,33.22,16069.63965,102.269997,635.349976,94.089996,126.010002,748.299988,4693010000,1893.359985
1/29/16,0.9228,33.62,16466.30078,104.440002,587,97.339996,129.770004,761.349976,5497570000,1940.23999
2/1/16,0.9184,31.62,16449.17969,104.370003,574.809998,96.43,128.660004,770.77002,4322530000,1939.380005
2/2/16,0.9159,29.88,16153.54004,103.410004,552.099976,94.480003,125.699997,780.909973,4463190000,1903.030029
2/3/16,0.9005,32.28,16336.66016,104.139999,531.070007,96.349998,126.239998,749.380005,5172950000,1912.530029
2/4/16,0.8922,31.72,16416.58008,103.900002,536.26001,96.599998,127.440002,730.030029,5193320000,1915.449951
2/5/16,0.8962,30.89,16204.96973,100.540001,502.130005,94.019997,126.559998,703.76001,4929940000,1880.050049
2/8/16,0.8931,29.69,16027.04981,102,488.100006,95.010002,126.779999,704.159973,5636460000,1853.439941
2/9/16,0.8855,27.94,16014.37988,101.970001,482.070007,94.989998,127.720001,701.02002,5183220000,1852.209961
2/10/16,0.8858,27.45,15914.74023,101.730003,490.480011,94.269997,126.580002,706.849976,4471170000,1851.859985
2/11/16,0.8831,26.21,15660.17969,101.699997,503.820007,93.699997,125.089996,706.359985,5500800000,1829.079956
2/12/16,0.8881,29.44,15973.83984,101.82,507.079987,93.989998,128.070007,706.890015,4696920000,1864.780029
2/16/16,0.8973,29.04,16196.41016,102.32,521.099976,96.639999,128.559998,717.640015,4570670000,1895.579956
2/17/16,0.8986,30.66,16453.83008,102.5,534.099976,98.120003,130.259995,731.969971,5011540000,1926.819946
2/18/16,0.9003,30.77,16413.42969,104.239998,525,96.260002,130.860001,717.51001,4436490000,1917.829956
2/19/16,0.8981,29.64,16391.99023,104.160004,534.900024,96.040001,131.050003,722.109985,4142850000,1917.780029
2/22/16,0.9066,31.48,16620.66016,104.75,559.5,96.879997,131.990005,729.049988,4054710000,1945.5
2/23/16,0.9074,31.87,16431.7793,104.080002,552.940002,94.690002,130.740005,717.289978,3890650000,1921.27002
2/24/16,0.9081,32.15,16484.99023,104.959999,554.039978,96.099998,131.029999,720.900024,4317250000,1929.800049
2/25/16,0.9072,33.07,16697.28906,106.379997,555.150024,96.760002,132.309998,729.119995,4118210000,1951.699951
2/26/16,0.9145,32.78,16639.9707,105.779999,555.22998,96.910004,131.919998,724.859985,4348510000,1948.050049
2/29/16,0.9197,33.75,16516.5,105.209999,552.52002,96.690002,134.169998,717.219971,4588180000,1932.22998
3/1/16,0.9203,34.4,16865.08008,107.220001,579.039978,100.529999,136.940002,742.169983,4819750000,1978.349976
3/2/16,0.9202,34.66,16899.32031,107.040001,580.210022,100.75,136.729996,739.47998,4666610000,1986.449951
3/3/16,0.9125,34.57,16943.90039,106.650002,577.48999,101.5,136.839996,731.590027,5081700000,1993.400024
3/4/16,0.9087,35.92,17006.76953,106.5,575.140015,103.010002,137.970001,730.219971,6049930000,1999.98999
3/7/16,0.908,37.9,17073.94922,106.739998,562.799988,101.870003,138.720001,712.799988,4968180000,2001.76001
3/8/16,0.9086,36.5,16964.09961,106.220001,560.26001,101.029999,137.800003,713.530029,4641650000,1979.26001
3/9/16,0.9086,38.29,17000.35938,106.839996,559.469971,101.120003,139.130005,725.409973,4038120000,1989.26001
3/10/16,0.8947,37.84,16995.13086,107.139999,558.929993,101.169998,138.619995,732.169983,4376790000,1989.569946
3/11/16,0.8967,38.5,17213.31055,107.709999,569.609985,102.260002,140.649994,744.869995,4078620000,2022.189941
3/14/16,0.9004,37.18,17229.13086,107.660004,573.369995,102.519997,139.720001,750.23999,3487850000,2019.640015
3/15/16,0.9002,36.34,17251.5293,107.760002,577.02002,104.580002,140.399994,750.570007,3560280000,2015.930054
3/16/16,0.8908,38.46,17325.75977,107.410004,574.27002,105.970001,139.830002,757.359985,4057020000,2027.219971
3/17/16,0.8835,40.2,17481.49023,106.739998,559.440002,105.800003,142.399994,758.47998,4530480000,2040.589966
3/18/16,0.8873,39.44,17602.30078,107.5,552.080017,105.919998,142.160004,755.409973,6503140000,2049.580078
3/21/16,0.8896,39.91,17623.86914,107.279999,553.97998,105.910004,142.130005,762.159973,3376600000,2051.600098
3/22/16,0.8915,41.45,17582.57031,107.379997,560.47998,106.720001,142.179993,760.049988,3418460000,2049.800049
3/23/16,0.8942,39.79,17502.58984,108.5,569.630005,106.129997,140.960007,757.559998,3639510000,2036.709961
3/24/16,0.895,39.46,17515.73047,108.309998,582.950012,105.669998,140.110001,754.840027,3407720000,2035.939941
3/28/16,0.8931,39.39,17535.39063,108.230003,579.869995,105.190002,141.289993,753.280029,2809090000,2037.050049
3/29/16,0.8857,38.28,17633.10938,109.139999,593.859985,107.68,141.899994,765.890015,3822330000,2055.01001
3/30/16,0.882,38.32,17716.66016,108.980003,598.690002,109.559998,142.460007,768.340027,3590310000,2063.949951
3/31/16,0.8788,38.34,17685.08984,108.199997,593.640015,108.989998,141.880005,762.900024,3715280000,2059.73999
4/1/16,0.8781,36.79,17792.75,109.190002,598.5,109.989998,143.789993,769.669983,3749990000,2072.780029
4/4/16,0.8779,35.7,17737,108.589996,593.190002,111.120003,143.220001,765.119995,3485710000,2066.129883
4/5/16,0.8784,35.89,17603.32031,108.949997,586.140015,109.809998,141.199997,758.570007,4154920000,2045.170044
4/6/16,0.8772,37.75,17716.05078,109.419998,602.080017,110.959999,141.699997,768.070007,3750800000,2066.659912
4/7/16,0.879,37.26,17541.96094,109.269997,591.429993,108.540001,140.809998,760.119995,3801250000,2041.910034
4/8/16,0.8771,39.72,17576.96094,109.099998,594.599976,108.660004,141.059998,759.469971,3359530000,2047.599976
4/11/16,0.8765,40.36,17556.41016,108.970001,595.929993,109.019997,140.990005,757.539978,3567840000,2041.98999
4/12/16,0.8782,42.17,17721.25,109.599998,603.169983,110.440002,142.399994,764.320007,4239740000,2061.719971
4/13/16,0.887,41.76,17908.2793,109.870003,614.820007,112.040001,144.039993,771.909973,4191830000,2082.419922
4/14/16,0.8874,41.5,17926.42969,109.839996,620.75,112.099998,143.720001,775.390015,3765870000,2082.780029
4/15/16,0.8863,40.36,17897.46094,110.18,625.890015,109.849998,143.449997,780,3701450000,2080.72998
4/18/16,0.8839,39.78,18004.16016,110.93,635.349976,107.480003,144.380005,787.679993,3316880000,2094.340088
4/19/16,0.8804,41.08,18053.59961,112.68,627.900024,106.910004,145.949997,776.25,3896830000,2100.800049
4/20/16,0.8851,42.63,18096.26953,113.580002,632.98999,107.129997,146.089996,774.919983,4184880000,2102.399902
4/21/16,0.8859,43.18,17982.51953,113.57,631,105.970001,144.860001,780,4175290000,2091.47998
4/22/16,0.8902,43.73,18003.75,113.32,620.5,105.68,146.110001,737.77002,3790580000,2091.580078
4/25/16,0.8874,42.64,17977.24023,113.510002,626.200012,105.080002,146.179993,742.210022,3319740000,2087.790039
4/26/16,0.8851,44.04,17990.32031,112.910004,616.880005,104.349998,147.020004,725.369995,3557190000,2091.699951
4/27/16,0.8833,45.33,18041.55078,112.769997,606.570007,97.82,147.600006,721.460022,4100110000,2095.149902
4/28/16,0.8809,46.03,17830.75977,112.480003,602,94.830002,146.070007,705.059998,4309840000,2075.810059
4/29/16,0.873,45.92,17773.64063,112.080002,659.590027,93.739998,145.479996,707.880005,4704720000,2065.300049
5/2/16,0.867,44.78,17891.16016,112.75,683.849976,93.639999,146.889999,714.409973,3841110000,2081.429932
5/3/16,0.8698,43.65,17750.91016,112.690002,671.320007,95.18,144.830002,708.440002,4173390000,2063.370117
5/4/16,0.8705,43.78,17651.25977,112.220001,670.900024,94.190002,144.240005,711.369995,4058560000,2051.120117
5/5/16,0.8768,44.32,17660.71094,112.879997,659.090027,93.239998,143.880005,714.710022,4008530000,2050.629883
5/6/16,0.8768,44.66,17740.63086,112.739998,673.950012,92.720001,144.619995,725.179993,3796350000,2057.139893
5/9/16,0.8785,43.44,17705.91016,113.720001,679.75,92.790001,142.910004,729.130005,3788620000,2058.689941
5/10/16,0.8794,44.66,17928.34961,114.669998,703.070007,93.419998,144.779999,739.380005,3600200000,2084.389893
5/11/16,0.8753,46.23,17711.11914,114.370003,713.22998,92.510002,142.869995,730.549988,3821980000,2064.459961
5/12/16,0.879,46.7,17720.5,114.230003,717.929993,90.339996,143.309998,728.070007,3782390000,2064.110107
5/13/16,0.8844,46.21,17535.32031,113.559998,709.919983,90.519997,141.399994,724.830017,3579880000,2046.609985
5/16/16,0.8835,47.72,17710.71094,114.440002,710.659973,93.879997,141.850006,730.299988,3501360000,2066.659912
5/17/16,0.8839,48.31,17529.98047,113.830002,695.27002,93.489998,140.339996,720.190002,4108960000,2047.209961
5/18/16,0.8915,48.19,17526.61914,113.589996,697.450012,94.559998,141.470001,721.780029,4101320000,2047.630005
5/19/16,0.8926,48.16,17435.40039,112.849998,698.52002,94.199997,140.789993,715.309998,3846770000,2040.040039
5/20/16,0.891,47.75,17500.93945,112.639999,702.799988,95.220001,141.830002,721.710022,3507650000,2052.320068
5/23/16,0.8913,48.08,17492.92969,112.160004,696.75,96.43,141.479996,717.25,3055480000,2048.040039
5/24/16,0.8976,48.62,17706.05078,112.690002,704.200012,97.900002,143.710007,733.030029,3627340000,2076.060059
5/25/16,0.8964,49.56,17851.50977,113.349998,708.349976,99.620003,144.080002,738.099976,3859160000,2090.540039
5/26/16,0.8933,49.48,17828.28906,112.900002,714.909973,100.410004,143.050003,736.929993,3230990000,2090.100098
5/27/16,0.8997,49.33,17873.2207,113.059998,712.23999,100.349998,143.350006,747.599976,3079150000,2099.060059
5/31/16,0.8983,49.1,17787.19922,112.690002,722.789978,99.860001,140.539993,748.849976,4514410000,2096.949951
6/1/16,0.8938,49.01,17789.66992,112.779999,719.440002,98.459999,141.990005,748.460022,3525170000,2099.330078
6/2/16,0.8967,49.17,17838.56055,114.489998,728.23999,97.720001,142.110001,744.27002,3632720000,2105.26001
6/3/16,0.8798,48.62,17807.06055,114.760002,725.539978,97.919998,141.139999,735.859985,3627780000,2099.129883
6/6/16,0.8807,49.69,17920.33008,115.769997,726.72998,98.629997,141.820007,730.059998,3442020000,2109.409912
6/7/16,0.8804,50.36,17938.2793,115.730003,723.73999,99.029999,141.410004,731.090027,3534730000,2112.129883
6/8/16,0.8777,51.23,18005.05078,115.800003,726.640015,98.940002,142.529999,742.929993,3562060000,2119.120117
6/9/16,0.8837,50.56,17985.18945,117,727.650024,99.650002,142.229996,742.52002,3290320000,2115.47998
6/10/16,0.8889,49.07,17865.33984,117.010002,717.909973,98.830002,141.759995,733.190002,3515010000,2096.070068
6/13/16,0.8856,48.88,17732.48047,116.790001,715.23999,97.339996,140.940002,731.880005,3392030000,2079.060059
6/14/16,0.8922,48.49,17674.82031,117.120003,719.299988,97.459999,141.300003,733.25,3759770000,2075.320068
6/15/16,0.8881,48.01,17640.16992,116.410004,714.26001,97.139999,140.449997,732.190002,3544720000,2071.5
6/16/16,0.8908,46.21,17733.09961,116.639999,717.51001,97.550003,141.990005,724.25,3628280000,2077.98999
6/17/16,0.8867,47.98,17675.16016,115.480003,706.390015,95.330002,140.729996,704.25,4952630000,2071.219971
6/20/16,0.8839,49.37,17804.86914,116.540001,714.01001,95.099998,141.669998,706.130005,3467440000,2083.25
6/21/16,0.8896,48.85,17829.73047,116.18,715.820007,95.910004,143.529999,708.880005,3232880000,2088.899902
6/22/16,0.8851,49.13,17780.83008,116.459999,710.599976,95.550003,143.940002,710.469971,3168160000,2085.449951
6/23/16,0.878,50.11,18011.07031,117.379997,722.080017,96.099998,145.979996,714.869995,3297940000,2113.320068
6/24/16,0.8996,47.64,17400.75,115.629997,698.960022,93.400002,139.710007,685.200012,7597450000,2037.410034
6/27/16,0.9072,46.33,17140.24023,116.550003,691.359985,92.040001,138.5,681.140015,5431220000,2000.540039
6/28/16,0.9037,47.85,17409.7207,118.230003,707.950012,93.589996,140.279999,691.26001,4385810000,2036.089966
6/29/16,0.8989,49.88,17694.67969,119.330002,715.599976,94.400002,142.119995,695.190002,4241740000,2070.77002
6/30/16,0.9004,48.33,17929.99023,121.300003,715.619995,95.599998,144.789993,703.530029,4622820000,2098.860107
7/1/16,0.898,48.99,17949.36914,121.290001,725.679993,95.889999,143.960007,710.25,3458890000,2102.949951
7/5/16,0.9029,46.6,17840.61914,122.269997,728.099976,94.989998,142.229996,704.890015,3658380000,2088.550049
7/6/16,0.901,47.43,17918.61914,122.639999,737.609985,95.529999,142.509995,708.969971,3909380000,2099.72998
7/7/16,0.9039,45.14,17895.88086,122.510002,736.570007,95.940002,141.910004,707.26001,3604550000,2097.899902
7/8/16,0.9046,45.41,18146.74023,122.849998,745.809998,96.68,143.649994,717.780029,3607500000,2129.899902
7/11/16,0.9043,44.76,18226.92969,122.93,753.780029,96.980003,143.929993,727.200012,3253340000,2137.159912
7/12/16,0.9042,46.8,18347.66992,122.919998,748.210022,97.419998,144.669998,732.51001,4097820000,2152.139893
7/13/16,0.9018,44.75,18372.11914,123,742.630005,96.870003,145.929993,729.47998,3502320000,2152.429932
7/14/16,0.8992,45.68,18506.41016,123.18,741.200012,98.790001,145.729996,735.799988,3465610000,2163.75
7/15/16,0.9062,45.95,18516.55078,123,735.440002,98.779999,145.970001,735.630005,3122600000,2161.73999
7/18/16,0.9031,45.24,18533.05078,123.139999,736.070007,99.830002,146.570007,753.200012,3009310000,2166.889893
7/19/16,0.9073,44.65,18559.00977,125.25,739.950012,99.870003,146.919998,753.409973,2968340000,2163.780029
7/20/16,0.9079,44.94,18595.0293,125.139999,745.719971,99.959999,146.169998,757.080017,3211860000,2173.02002
7/21/16,0.9071,44.75,18517.23047,125.150002,744.429993,99.43,144.350006,754.409973,3438900000,2165.169922
7/22/16,0.9111,44.19,18570.84961,125.029999,744.859985,98.660004,144.600006,759.280029,3023280000,2175.030029
7/25/16,0.9096,43.13,18493.06055,124.889999,739.609985,97.339996,144.139999,757.52002,3057240000,2168.47998
7/26/16,0.9101,42.92,18473.75,125.150002,735.590027,96.669998,144.339996,757.650024,3442350000,2169.179932
7/27/16,0.9043,41.92,18472.16992,124.769997,736.669983,102.949997,144.190002,761.969971,3995500000,2166.580078
7/28/16,0.9029,41.14,18456.34961,124.459999,752.609985,104.339996,144.419998,765.840027,3664240000,2170.060059
7/29/16,0.895,41.6,18432.24023,125.230003,758.809998,104.209999,144.270004,791.340027,4038840000,2173.600098
8/1/16,0.8959,40.06,18404.50977,125.400002,767.73999,106.050003,143.929993,800.940002,3505990000,2170.840088
8/2/16,0.8907,39.51,18313.76953,124.849998,760.580017,104.480003,143.309998,800.119995,3848750000,2157.030029
8/3/16,0.897,40.83,18355,123.900002,754.640015,105.790001,143.630005,798.919983,3786530000,2163.790039
8/4/16,0.8985,41.93,18352.05078,123.860001,760.77002,105.870003,143.119995,797.25,3709200000,2164.25
8/5/16,0.9021,41.8,18543.5293,124.239998,765.97998,107.480003,145.649994,806.929993,3663070000,2182.870117
8/8/16,0.9015,43.02,18529.28906,123.650002,766.559998,108.370003,145.559998,805.22998,3327550000,2180.889893
8/9/16,0.8993,42.77,18533.05078,123.43,768.309998,108.809998,147.220001,807.47998,3334300000,2181.73999
